id_producto,sku,category,size,color,stock
2710,J0382-SKD-L,SET,L,Grey,10.0
2711,J0382-SKD-M,SET,M,Grey,4.0
2712,J0382-SKD-S,SET,S,Grey,18.0
2713,J0382-SKD-XL,SET,XL,Grey,13.0
2714,J0382-SKD-XS,SET,XS,Grey,28.0
2715,J0382-SKD-XXL,SET,XXL,Grey,20.0
2716,J0382-SKD-XXXL,SET,XXXL,Grey,22.0
2717,J0385-KR-L,KURTA,L,Red,10.0
2718,J0385-KR-M,KURTA,M,Red,5.0
2719,J0385-KR-S,KURTA,S,Red,13.0
2720,J0385-KR-XL,KURTA,XL,Red,24.0
2721,J0385-KR-XS,KURTA,XS,Red,30.0
2722,J0385-KR-XXL,KURTA,XXL,Red,39.0
2723,J0385-KR-XXXL,KURTA,XXXL,Red,20.0
2724,J0386-KR-L,KURTA,L,Rust,0.0
2725,J0386-KR-M,KURTA,M,Rust,0.0
2726,J0386-KR-S,KURTA,S,Rust,3.0
2727,J0386-KR-XL,KURTA,XL,Rust,0.0
2728,J0386-KR-XS,KURTA,XS,Rust,6.0
2729,J0386-KR-XXL,KURTA,XXL,Rust,1.0
2730,J0386-KR-XXXL,KURTA,XXXL,Rust,2.0
2731,J0388-TP-L,TOP,L,Red,32.0
2732,J0388-TP-M,TOP,M,Red,28.0
2733,J0388-TP-S,TOP,S,Red,38.0
2734,J0388-TP-XL,TOP,XL,Red,36.0
2735,J0388-TP-XS,TOP,XS,Red,29.0
2736,J0388-TP-XXL,TOP,XXL,Red,39.0
2737,J0388-TP-XXXL,TOP,XXXL,Red,31.0
2738,J0389-TP-L,TOP,L,Teal,27.0
2739,J0389-TP-M,TOP,M,Teal,24.0
2740,J0389-TP-S,TOP,S,Teal,23.0
2741,J0389-TP-XL,TOP,XL,Teal,30.0
2742,J0389-TP-XS,TOP,XS,Teal,37.0
2743,J0389-TP-XXL,TOP,XXL,Teal,34.0
2744,J0389-TP-XXXL,TOP,XXXL,Teal,25.0
2745,J0390-TP-L,TOP,L,Mauve,3.0
2746,J0390-TP-M,TOP,M,Mauve,3.0
2747,J0390-TP-S,TOP,S,Mauve,15.0
2748,J0390-TP-XL,TOP,XL,Mauve,1.0
2749,J0390-TP-XS,TOP,XS,Mauve,30.0
2750,J0390-TP-XXL,TOP,XXL,Mauve,4.0
2751,J0390-TP-XXXL,TOP,XXXL,Mauve,2.0
2752,J0391-TP-L,TOP,L,Green,1.0
2753,J0391-TP-M,TOP,M,Green,2.0
2754,J0391-TP-S,TOP,S,Green,11.0
2755,J0391-TP-XL,TOP,XL,Green,1.0
2756,J0391-TP-XS,TOP,XS,Green,20.0
2757,J0391-TP-XXL,TOP,XXL,Green,10.0
2758,J0391-TP-XXXL,TOP,XXXL,Green,0.0
2759,J0392-TP-L,TOP,L,Rust,20.0
2760,J0392-TP-M,TOP,M,Rust,25.0
2761,J0392-TP-S,TOP,S,Rust,31.0
2762,J0392-TP-XL,TOP,XL,Rust,30.0
2763,J0392-TP-XS,TOP,XS,Rust,21.0
2764,J0392-TP-XXL,TOP,XXL,Rust,34.0
2765,J0392-TP-XXXL,TOP,XXXL,Rust,28.0
2766,J0395-DR-L,DRESS,L,Teal,2.0
2767,J0395-DR-M,DRESS,M,Teal,0.0
2768,J0395-DR-S,DRESS,S,Teal,1.0
2769,J0395-DR-XL,DRESS,XL,Teal,2.0
2770,J0395-DR-XS,DRESS,XS,Teal,1.0
2771,J0395-DR-XXL,DRESS,XXL,Teal,3.0
2772,J0395-DR-XXXL,DRESS,XXXL,Teal,2.0
2773,J0396-DR-L,DRESS,L,Yellow,1.0
2774,J0396-DR-M,DRESS,M,Yellow,4.0
2775,J0396-DR-S,DRESS,S,Yellow,6.0
2776,J0396-DR-XL,DRESS,XL,Yellow,1.0
2777,J0396-DR-XS,DRESS,XS,Yellow,4.0
2778,J0396-DR-XXL,DRESS,XXL,Yellow,7.0
2779,J0396-DR-XXXL,DRESS,XXXL,Yellow,2.0
2780,J0397-DR-L,DRESS,L,Red,2.0
2781,J0397-DR-M,DRESS,M,Red,6.0
2782,J0397-DR-S,DRESS,S,Red,26.0
2783,J0397-DR-XL,DRESS,XL,Red,7.0
2784,J0397-DR-XS,DRESS,XS,Red,21.0
2785,J0397-DR-XXL,DRESS,XXL,Red,16.0
2786,J0397-DR-XXXL,DRESS,XXXL,Red,3.0
2787,J0398-DR-L,DRESS,L,Wine,13.0
2788,J0398-DR-M,DRESS,M,Wine,2.0
2789,J0398-DR-S,DRESS,S,Wine,3.0
2790,J0398-DR-XL,DRESS,XL,Wine,21.0
2791,J0398-DR-XS,DRESS,XS,Wine,19.0
2792,J0398-DR-XXL,DRESS,XXL,Wine,29.0
2793,J0399-DR-L,DRESS,L,Rust,1.0
2794,J0399-DR-M,DRESS,M,Rust,2.0
2795,J0399-DR-S,DRESS,S,Rust,3.0
2796,J0399-DR-XL,DRESS,XL,Rust,5.0
2797,J0399-DR-XS,DRESS,XS,Rust,0.0
2798,J0399-DR-XXL,DRESS,XXL,Rust,9.0
2799,J0399-DR-XXXL,DRESS,XXXL,Rust,17.0
2800,J0400-DR-L,DRESS,L,Sea Green,4.0
2801,J0400-DR-M,DRESS,M,Sea Green,4.0
2802,J0400-DR-S,DRESS,S,Sea Green,3.0
2803,J0400-DR-XL,DRESS,XL,Sea Green,12.0
2804,J0400-DR-XS,DRESS,XS,Sea Green,10.0
2805,J0400-DR-XXL,DRESS,XXL,Sea Green,24.0
2806,J0400-DR-XXXL,DRESS,XXXL,Sea Green,15.0
2807,J0401-DR-L,DRESS,L,Yellow,3.0
2808,J0401-DR-M,DRESS,M,Yellow,3.0
2809,J0401-DR-S,DRESS,S,Yellow,6.0
2810,J0401-DR-XL,DRESS,XL,Yellow,2.0
2811,J0401-DR-XS,DRESS,XS,Yellow,5.0
2812,J0401-DR-XXL,DRESS,XXL,Yellow,4.0
2813,J0401-DR-XXXL,DRESS,XXXL,Yellow,2.0
2814,J0402-DR-L,DRESS,L,Teal,13.0
2815,J0402-DR-M,DRESS,M,Teal,21.0
2816,J0402-DR-S,DRESS,S,Teal,22.0
2817,J0402-DR-XL,DRESS,XL,Teal,35.0
2818,J0402-DR-XS,DRESS,XS,Teal,16.0
2819,J0402-DR-XXL,DRESS,XXL,Teal,23.0
2820,J0413-DR-L,DRESS,L,MINT GREEN,0.0
2821,J0413-DR-M,DRESS,M,MINT GREEN,1.0
2822,J0413-DR-S,DRESS,S,MINT GREEN,5.0
2823,J0413-DR-XL,DRESS,XL,MINT GREEN,12.0
2824,J0413-DR-XS,DRESS,XS,MINT GREEN,4.0
2825,J0413-DR-XXL,DRESS,XXL,MINT GREEN,7.0
2826,J0414-DR-L,DRESS,L,CORAL ORANGE,1.0
2827,J0414-DR-M,DRESS,M,CORAL ORANGE,1.0
2828,J0414-DR-S,DRESS,S,CORAL ORANGE,0.0
2829,J0414-DR-XL,DRESS,XL,CORAL ORANGE,3.0
2830,J0414-DR-XS,DRESS,XS,CORAL ORANGE,1.0
2831,J0414-DR-XXL,DRESS,XXL,CORAL ORANGE,0.0
2832,J0414-DR-XXXL,DRESS,XXXL,CORAL ORANGE,0.0
2833,J0415-DR-L,DRESS,L,CORAL PINK,4.0
2834,J0415-DR-M,DRESS,M,CORAL PINK,0.0
2835,J0415-DR-S,DRESS,S,CORAL PINK,0.0
2836,J0415-DR-XL,DRESS,XL,CORAL PINK,3.0
2837,J0415-DR-XS,DRESS,XS,CORAL PINK,2.0
2838,J0415-DR-XXL,DRESS,XXL,CORAL PINK,2.0
2839,J0415-DR-XXXL,DRESS,XXXL,CORAL PINK,7.0
2840,J0416-DR-L,DRESS,L,Pink,2.0
2841,J0416-DR-M,DRESS,M,Pink,1.0
2842,J0416-DR-S,DRESS,S,Pink,0.0
2843,J0416-DR-XL,DRESS,XL,Pink,13.0
2844,J0416-DR-XS,DRESS,XS,Pink,12.0
2845,J0416-DR-XXL,DRESS,XXL,Pink,9.0
2846,J0417-TP-L,TOP,L,Sea Green,23.0
2847,J0417-TP-M,TOP,M,Sea Green,8.0
2848,J0417-TP-S,TOP,S,Sea Green,18.0
2849,J0417-TP-XL,TOP,XL,Sea Green,20.0
2850,J0417-TP-XS,TOP,XS,Sea Green,19.0
2851,J0417-TP-XXL,TOP,XXL,Sea Green,12.0
2852,J0417-TP-XXXL,TOP,XXXL,Sea Green,13.0
2853,J0418-TP-L,TOP,L,Yellow,12.0
2854,J0418-TP-M,TOP,M,Yellow,3.0
2855,J0418-TP-S,TOP,S,Yellow,1.0
2856,J0418-TP-XL,TOP,XL,Yellow,42.0
2857,J0418-TP-XS,TOP,XS,Yellow,2.0
2858,J0418-TP-XXL,TOP,XXL,Yellow,29.0
2859,J0419-TP-L,TOP,L,Maroon,34.0
2860,J0419-TP-M,TOP,M,Maroon,22.0
2861,J0419-TP-S,TOP,S,Maroon,20.0
2862,J0419-TP-XL,TOP,XL,Maroon,40.0
2863,J0419-TP-XS,TOP,XS,Maroon,21.0
2864,J0419-TP-XXL,TOP,XXL,Maroon,41.0
2865,J0419-TP-XXXL,TOP,XXXL,Maroon,23.0
2866,J0420-TP-L,TOP,L,Pink,21.0
2867,J0420-TP-M,TOP,M,Pink,12.0
2868,J0420-TP-S,TOP,S,Pink,23.0
2869,J0420-TP-XL,TOP,XL,Pink,34.0
2870,J0420-TP-XS,TOP,XS,Pink,22.0
2871,J0420-TP-XXL,TOP,XXL,Pink,32.0
2872,J0420-TP-XXXL,TOP,XXXL,Pink,31.0
2873,J0421-TP-L,TOP,L,Teal,50.0
2874,J0421-TP-M,TOP,M,Teal,46.0
2875,J0421-TP-S,TOP,S,Teal,46.0
2876,J0421-TP-XL,TOP,XL,Teal,53.0
2877,J0421-TP-XS,TOP,XS,Teal,45.0
2878,J0421-TP-XXL,TOP,XXL,Teal,42.0
2879,J0429-DR-L,DRESS,L,Peach,49.0
2880,J0429-DR-M,DRESS,M,Peach,65.0
2881,J0429-DR-S,DRESS,S,Peach,66.0
2882,J0429-DR-XL,DRESS,XL,Peach,48.0
2883,J0429-DR-XS,DRESS,XS,Peach,43.0
2884,J0429-DR-XXL,DRESS,XXL,Peach,72.0
2885,J0429-DR-XXXL,DRESS,XXXL,Peach,52.0
2886,J0430-DR-L,DRESS,L,Sea Green,70.0
2887,J0430-DR-M,DRESS,M,Sea Green,69.0
2888,J0430-DR-S,DRESS,S,Sea Green,72.0
2889,J0430-DR-XL,DRESS,XL,Sea Green,71.0
2890,J0430-DR-XS,DRESS,XS,Sea Green,58.0
2891,J0430-DR-XXL,DRESS,XXL,Sea Green,73.0
2892,J0430-DR-XXXL,DRESS,XXXL,Sea Green,57.0
2893,J0431-DR-L,DRESS,L,Blue,49.0
2894,J0431-DR-M,DRESS,M,Blue,51.0
2895,J0431-DR-S,DRESS,S,Blue,61.0
2896,J0431-DR-XL,DRESS,XL,Blue,58.0
2897,J0431-DR-XS,DRESS,XS,Blue,54.0
2898,J0431-DR-XXL,DRESS,XXL,Blue,63.0
2899,J0431-DR-XXXL,DRESS,XXXL,Blue,52.0
2900,J0432-DR-L,DRESS,L,Peach,50.0
2901,J0432-DR-M,DRESS,M,Peach,24.0
2902,J0432-DR-S,DRESS,S,Peach,48.0
2903,J0432-DR-XL,DRESS,XL,Peach,25.0
2904,J0432-DR-XS,DRESS,XS,Peach,50.0
2905,J0432-DR-XXL,DRESS,XXL,Peach,25.0
2906,J0432-DR-XXXL,DRESS,XXXL,Peach,50.0
2907,J0433-DR-L,DRESS,L,Yellow,20.0
2908,J0433-DR-M,DRESS,M,Yellow,20.0
2909,J0433-DR-S,DRESS,S,Yellow,20.0
2910,J0433-DR-XL,DRESS,XL,Yellow,20.0
2911,J0433-DR-XS,DRESS,XS,Yellow,24.0
2912,J0433-DR-XXL,DRESS,XXL,Yellow,20.0
2913,J0433-DR-XXXL,DRESS,XXXL,Yellow,20.0
2914,J0434-DR-L,DRESS,L,White,45.0
2915,J0434-DR-M,DRESS,M,White,56.0
2916,J0434-DR-S,DRESS,S,White,60.0
2917,J0434-DR-XL,DRESS,XL,White,61.0
2918,J0434-DR-XS,DRESS,XS,White,48.0
2919,J0434-DR-XXL,DRESS,XXL,White,57.0
2920,J0434-DR-XXXL,DRESS,XXXL,White,43.0
2921,J0435-DR-L,DRESS,L,Pink,20.0
2922,J0435-DR-M,DRESS,M,Pink,19.0
2923,J0435-DR-S,DRESS,S,Pink,19.0
2924,J0435-DR-XL,DRESS,XL,Pink,20.0
2925,J0435-DR-XS,DRESS,XS,Pink,20.0
2926,J0435-DR-XXL,DRESS,XXL,Pink,19.0
2927,J0435-DR-XXXL,DRESS,XXXL,Pink,20.0
2928,J0436-DR-M,DRESS,M,Sky Blue,20.0
2929,J0436-DR-S,DRESS,S,Sky Blue,29.0
2930,J0436-DR-XL,DRESS,XL,Sky Blue,20.0
2931,J0436-DR-XS,DRESS,XS,Sky Blue,20.0
2932,J0436-DR-XXL,DRESS,XXL,Sky Blue,11.0
2933,J0436-DR-XXXL,DRESS,XXXL,Sky Blue,19.0
2934,JAN8601-KR-L,KURTA,L,White,1.0
2935,JAN8601-KR-M,KURTA,M,White,1.0
2936,JAN8601-KR-S,KURTA,S,White,1.0
2937,JAN8601-KR-XL,KURTA,XL,White,2.0
2938,JAN8601-KR-XXL,KURTA,XXL,White,0.0
2939,JAN8602-KR-L,KURTA,L,Navy Blue,4.0
2940,JAN8602-KR-M,KURTA,M,Navy Blue,4.0
2941,JAN8602-KR-S,KURTA,S,Navy Blue,2.0
2942,JAN8602-KR-XL,KURTA,XL,Navy Blue,3.0
2943,JAN8602-KR-XXL,KURTA,XXL,Navy Blue,1.0
2944,JAN8603-DR-L,DRESS,L,Light Pink,1.0
2945,JAN8603-DR-M,DRESS,M,Light Pink,1.0
2946,JAN8603-DR-S,DRESS,S,Light Pink,1.0
2947,JAN8603-DR-XL,DRESS,XL,Light Pink,3.0
2948,JAN8603-DR-XXL,DRESS,XXL,Light Pink,0.0
2949,JAN8604-KR-L,DRESS,L,Sky Blue,6.0
2950,JAN8604-KR-M,DRESS,M,Sky Blue,5.0
2951,JAN8604-KR-S,DRESS,S,Sky Blue,2.0
2952,JAN8604-KR-XL,DRESS,XL,Sky Blue,8.0
2953,JAN8604-KR-XXL,DRESS,XXL,Sky Blue,2.0
2954,JAN8605-KR-NP-L,SET,L,Green,3.0
2955,JAN8605-KR-NP-M,SET,M,Green,4.0
2956,JAN8605-KR-NP-S,SET,S,Green,3.0
2957,JAN8605-KR-NP-XL,SET,XL,Green,4.0
2958,JAN8605-KR-NP-XXL,SET,XXL,Green,4.0
2959,JAN8606-TP-L,TOP,L,Red,5.0
2960,JAN8606-TP-M,TOP,M,Red,5.0
2961,JAN8606-TP-S,TOP,S,Red,2.0
2962,JAN8606-TP-XL,TOP,XL,Red,6.0
2963,JAN8606-TP-XXL,TOP,XXL,Red,5.0
2964,JAN8607-TP-L,TOP,L,Sky Blue,0.0
2965,JAN8607-TP-M,TOP,M,Sky Blue,0.0
2966,JAN8607-TP-S,TOP,S,Sky Blue,0.0
2967,JAN8607-TP-XL,TOP,XL,Sky Blue,2.0
2968,JAN8607-TP-XXL,TOP,XXL,Sky Blue,0.0
2969,JAN8608-KR-L,KURTA,L,Beige,9.0
2970,JAN8608-KR-M,KURTA,M,Beige,9.0
2971,JAN8608-KR-S,KURTA,S,Beige,5.0
2972,JAN8608-KR-XL,KURTA,XL,Beige,10.0
2973,JAN8608-KR-XXL,KURTA,XXL,Beige,4.0
2974,JAN8609-KR-NP-L,SET,L,Yellow,9.0
2975,JAN8609-KR-NP-M,SET,M,Yellow,9.0
2976,JAN8609-KR-NP-S,SET,S,Yellow,5.0
2977,JAN8609-KR-NP-XL,SET,XL,Yellow,11.0
2978,JAN8609-KR-NP-XXL,SET,XXL,Yellow,4.0
2979,JAN8610-KR-NP-L,SET,L,Green,10.0
2980,JAN8610-KR-NP-M,SET,M,Green,9.0
2981,JAN8610-KR-NP-S,SET,S,Green,4.0
2982,JAN8610-KR-NP-XL,SET,XL,Green,9.0
2983,JAN8610-KR-NP-XXL,SET,XXL,Green,8.0
2984,JAN8611-KR-NP-L,SET,L,Turquoise Green,12.0
2985,JAN8611-KR-NP-M,SET,M,Turquoise Green,11.0
2986,JAN8611-KR-NP-S,SET,S,Turquoise Green,6.0
2987,JAN8611-KR-NP-XL,SET,XL,Turquoise Green,16.0
2988,JAN8611-KR-NP-XXL,SET,XXL,Turquoise Green,2.0
2989,JAN8612-KR-NP-L,SET,L,Yellow,9.0
2990,JAN8612-KR-NP-M,SET,M,Yellow,2.0
2991,JAN8612-KR-NP-S,SET,S,Yellow,5.0
2992,JAN8612-KR-NP-XL,SET,XL,Yellow,16.0
2993,JAN8612-KR-NP-XXL,SET,XXL,Yellow,3.0
2994,JAN8613-TP-L,TOP,L,White,10.0
2995,JAN8613-TP-M,TOP,M,White,9.0
2996,JAN8613-TP-S,TOP,S,White,5.0
2997,JAN8613-TP-XL,TOP,XL,White,10.0
2998,JAN8613-TP-XXL,TOP,XXL,White,6.0
2999,JAN8614-TP-L,TOP,L,Green,2.0
3000,JAN8614-TP-M,TOP,M,Green,3.0
3001,JAN8614-TP-S,TOP,S,Green,1.0
3002,JAN8614-TP-XL,TOP,XL,Green,5.0
3003,JAN8614-TP-XXL,TOP,XXL,Green,5.0
3004,JAN8615-TP-L,TOP,L,Blue,3.0
3005,JAN8615-TP-M,TOP,M,Blue,0.0
3006,JAN8615-TP-S,TOP,S,Blue,9.0
3007,JAN8615-TP-XL,TOP,XL,Blue,2.0
3008,JAN8615-TP-XXL,TOP,XXL,Blue,3.0
3009,JAN8616-TP-L,TOP,L,Yellow,11.0
3010,JAN8616-TP-M,TOP,M,Yellow,9.0
3011,JAN8616-TP-S,TOP,S,Yellow,4.0
3012,JAN8616-TP-XL,TOP,XL,Yellow,12.0
3013,JAN8616-TP-XXL,TOP,XXL,Yellow,7.0
3014,JAN8617-KR-L,KURTA,L,Peach,8.0
3015,JAN8617-KR-M,KURTA,M,Peach,7.0
3016,JAN8617-KR-S,KURTA,S,Peach,3.0
3017,JAN8617-KR-XL,KURTA,XL,Peach,5.0
3018,JAN8617-KR-XXL,KURTA,XXL,Peach,5.0
3019,JAN8618-DR-L,DRESS,L,Blue,10.0
3020,JAN8618-DR-M,DRESS,M,Blue,8.0
3021,JAN8618-DR-S,DRESS,S,Blue,0.0
3022,JAN8618-DR-XL,DRESS,XL,Blue,7.0
3023,JAN8618-DR-XXL,DRESS,XXL,Blue,1.0
3024,JAN8619-KR-L,KURTA,L,Red,2.0
3025,JAN8619-KR-M,KURTA,M,Red,3.0
3026,JAN8619-KR-S,KURTA,S,Red,0.0
3027,JAN8619-KR-XL,KURTA,XL,Red,5.0
3028,JAN8619-KR-XXL,KURTA,XXL,Red,0.0
3029,JAN8620-KR-L,KURTA,L,Sky Blue,2.0
3030,JAN8620-KR-M,KURTA,M,Sky Blue,3.0
3031,JAN8620-KR-S,KURTA,S,Sky Blue,6.0
3032,JAN8620-KR-XL,KURTA,XL,Sky Blue,3.0
3033,JAN8620-KR-XXL,KURTA,XXL,Sky Blue,2.0
3034,JAN8621-DR-L,DRESS,L,Beige,10.0
3035,JAN8621-DR-M,DRESS,M,Beige,10.0
3036,JAN8621-DR-S,DRESS,S,Beige,4.0
3037,JAN8621-DR-XL,DRESS,XL,Beige,12.0
3038,JAN8621-DR-XXL,DRESS,XXL,Beige,3.0
3039,JAN8622-KR-NP-L,SET,L,Turquoise Green,1.0
3040,JAN8622-KR-NP-M,SET,M,Turquoise Green,2.0
3041,JAN8622-KR-NP-S,SET,S,Turquoise Green,1.0
3042,JAN8622-KR-NP-XL,SET,XL,Turquoise Green,0.0
3043,JAN8622-KR-NP-XXL,SET,XXL,Turquoise Green,0.0
3044,JAN8623-DR-L,DRESS,L,Teal,4.0
3045,JAN8623-DR-M,DRESS,M,Teal,6.0
3046,JAN8623-DR-S,DRESS,S,Teal,1.0
3047,JAN8623-DR-XL,DRESS,XL,Teal,5.0
3048,JAN8623-DR-XXL,DRESS,XXL,Teal,1.0
3049,JAN8624-DR-L,DRESS,L,White,10.0
3050,JAN8624-DR-M,DRESS,M,White,6.0
3051,JAN8624-DR-S,DRESS,S,White,3.0
3052,JAN8624-DR-XL,DRESS,XL,White,12.0
3053,JAN8624-DR-XXL,DRESS,XXL,White,6.0
3054,JAN8625-KR-L,KURTA,L,Black,4.0
3055,JAN8625-KR-M,KURTA,M,Black,2.0
3056,JAN8625-KR-S,KURTA,S,Black,4.0
3057,JAN8625-KR-XL,KURTA,XL,Black,2.0
3058,JAN8625-KR-XXL,KURTA,XXL,Black,0.0
3059,JAN8631-KR-NP-L,SET,L,Rust,17.0
3060,JAN8631-KR-NP-M,SET,M,Rust,19.0
3061,JAN8631-KR-NP-S,SET,S,Rust,16.0
3062,JAN8631-KR-NP-XL,SET,XL,Rust,22.0
3063,JAN8631-KR-NP-XXL,SET,XXL,Rust,19.0
3064,JAN8632-KR-NP-L,SET,L,TEAL BLUE ,37.0
3065,JAN8632-KR-NP-M,SET,M,TEAL BLUE ,36.0
3066,JAN8632-KR-NP-S,SET,S,TEAL BLUE ,27.0
3067,JAN8632-KR-NP-XL,SET,XL,TEAL BLUE ,37.0
3068,JAN8632-KR-NP-XXL,SET,XXL,TEAL BLUE ,28.0
3069,JAN8633-KR-NP-L,SET,L,Maroon,26.0
3070,JAN8633-KR-NP-M,SET,M,Maroon,24.0
3071,JAN8633-KR-NP-S,SET,S,Maroon,10.0
3072,JAN8633-KR-NP-XL,SET,XL,Maroon,26.0
3073,JAN8633-KR-NP-XXL,SET,XXL,Maroon,17.0
3074,JAN8634-KR-NP-L,KURTA SET,L,Turquoise,30.0
3075,JAN8634-KR-NP-M,KURTA SET,M,Turquoise,30.0
3076,JAN8634-KR-NP-S,KURTA SET,S,Turquoise,26.0
3077,JAN8634-KR-NP-XL,KURTA SET,XL,Turquoise,34.0
3078,JAN8634-KR-NP-XXL,KURTA SET,XXL,Turquoise,26.0
3079,JAN8635-KR-NP-L,SET,L,Pink,26.0
3080,JAN8635-KR-NP-M,SET,M,Pink,30.0
3081,JAN8635-KR-NP-S,SET,S,Pink,19.0
3082,JAN8635-KR-NP-XL,SET,XL,Pink,31.0
3083,JAN8635-KR-NP-XXL,SET,XXL,Pink,20.0
3084,JAN8636-KR-NP-L,SET,L,Grey,16.0
3085,JAN8636-KR-NP-M,SET,M,Grey,15.0
3086,JAN8636-KR-NP-S,SET,S,Grey,4.0
3087,JAN8636-KR-NP-XL,SET,XL,Grey,15.0
3088,JAN8636-KR-NP-XXL,SET,XXL,Grey,6.0
3089,JAN8637-KR-NP-L,SET,L,BURGUNDY,7.0
3090,JAN8637-KR-NP-M,SET,M,BURGUNDY,9.0
3091,JAN8637-KR-NP-S,SET,S,BURGUNDY,3.0
3092,JAN8637-KR-NP-XL,SET,XL,BURGUNDY,11.0
3093,JAN8637-KR-NP-XXL,SET,XXL,BURGUNDY,3.0
3094,JAN8638-KR-NP-L,SET,L,Green,8.0
3095,JAN8638-KR-NP-M,SET,M,Green,6.0
3096,JAN8638-KR-NP-S,SET,S,Green,0.0
3097,JAN8638-KR-NP-XL,SET,XL,Green,9.0
3098,JAN8638-KR-NP-XXL,SET,XXL,Green,0.0
3099,JAN8639-KR-NP-L,SET,L,Teal,9.0
3100,JAN8639-KR-NP-M,SET,M,Teal,11.0
3101,JAN8639-KR-NP-S,SET,S,Teal,5.0
3102,JAN8639-KR-NP-XL,SET,XL,Teal,11.0
3103,JAN8639-KR-NP-XXL,SET,XXL,Teal,2.0
3104,JAN8640-DR-L,DRESS,L,Brown,0.0
3105,JAN8640-DR-M,DRESS,M,Brown,0.0
3106,JAN8640-DR-S,DRESS,S,Brown,0.0
3107,JAN8640-DR-XL,DRESS,XL,Brown,3.0
3108,JAN8640-DR-XXL,DRESS,XXL,Brown,0.0
3109,JAN8641-DR-L,DRESS,L,MINT GREEN,0.0
3110,JAN8641-DR-M,DRESS,M,MINT GREEN,3.0
3111,JAN8641-DR-S,DRESS,S,MINT GREEN,0.0
3112,JAN8641-DR-XL,DRESS,XL,MINT GREEN,4.0
3113,JAN8641-DR-XXL,DRESS,XXL,MINT GREEN,3.0
3114,JAN8642-TP-L,TOP,L,Yellow,2.0
3115,JAN8642-TP-M,TOP,M,Yellow,3.0
3116,JAN8642-TP-S,TOP,S,Yellow,2.0
3117,JAN8642-TP-XL,TOP,XL,Yellow,2.0
3118,JAN8642-TP-XXL,TOP,XXL,Yellow,2.0
3119,JAN8643-KR-L,KURTA,L,Teal,12.0
3120,JAN8643-KR-M,KURTA,M,Teal,12.0
3121,JAN8643-KR-S,KURTA,S,Teal,6.0
3122,JAN8643-KR-XL,KURTA,XL,Teal,10.0
3123,JAN8643-KR-XXL,KURTA,XXL,Teal,5.0
3124,JAN8644-TP-L,TOP,L,Black,11.0
3125,JAN8644-TP-M,TOP,M,Black,12.0
3126,JAN8644-TP-S,TOP,S,Black,6.0
3127,JAN8644-TP-XL,TOP,XL,Black,12.0
3128,JAN8644-TP-XXL,TOP,XXL,Black,8.0
3129,JAN8645-DR-L,DRESS,L,White,5.0
3130,JAN8645-DR-M,DRESS,M,White,4.0
3131,JAN8645-DR-S,DRESS,S,White,1.0
3132,JAN8645-DR-XL,DRESS,XL,White,9.0
3133,JAN8645-DR-XXL,DRESS,XXL,White,3.0
3134,JAN8646-KR-NP-L,SET,L,OFF WHITE,2.0
3135,JAN8646-KR-NP-M,SET,M,OFF WHITE,2.0
3136,JAN8646-KR-NP-S,SET,S,OFF WHITE,0.0
3137,JAN8646-KR-NP-XL,SET,XL,OFF WHITE,1.0
3138,JAN8646-KR-NP-XXL,SET,XXL,OFF WHITE,2.0
3139,JAN8652-KR-NP-L,SET,L,Green,10.0
3140,JAN8652-KR-NP-M,SET,M,Green,7.0
3141,JAN8652-KR-NP-S,SET,S,Green,5.0
3142,JAN8652-KR-NP-XL,SET,XL,Green,12.0
3143,JAN8652-KR-NP-XXL,SET,XXL,Green,10.0
3144,JAN8653-TP-L,TOP,L,White,3.0
3145,JAN8653-TP-M,TOP,M,White,3.0
3146,JAN8653-TP-S,TOP,S,White,3.0
3147,JAN8653-TP-XL,TOP,XL,White,0.0
3148,JAN8653-TP-XXL,TOP,XXL,White,5.0
3149,JAN8654-KR-L,KURTA,L,Mustard,5.0
3150,JAN8654-KR-M,KURTA,M,Mustard,3.0
3151,JAN8654-KR-S,KURTA,S,Mustard,2.0
3152,JAN8654-KR-XL,KURTA,XL,Mustard,8.0
3153,JAN8654-KR-XXL,KURTA,XXL,Mustard,3.0
3154,JAN8655-DR-L,DRESS,L,Cream,8.0
3155,JAN8655-DR-M,DRESS,M,Cream,3.0
3156,JAN8655-DR-S,DRESS,S,Cream,0.0
3157,JAN8655-DR-XL,DRESS,XL,Cream,7.0
3158,JAN8655-DR-XXL,DRESS,XXL,Cream,3.0
3159,JAN8656-KR-NP-L,SET,L,Green,6.0
3160,JAN8656-KR-NP-M,SET,M,Green,3.0
3161,JAN8656-KR-NP-S,SET,S,Green,9.0
3162,JAN8656-KR-NP-XL,SET,XL,Green,6.0
3163,JAN8656-KR-NP-XXL,SET,XXL,Green,7.0
3164,JAN8657-TP-L,TOP,L,Brown,6.0
3165,JAN8657-TP-M,TOP,M,Brown,4.0
3166,JAN8657-TP-S,TOP,S,Brown,3.0
3167,JAN8657-TP-XL,TOP,XL,Brown,3.0
3168,JAN8657-TP-XXL,TOP,XXL,Brown,4.0
3169,JAN8658-KR-L,KURTA,L,Red,13.0
3170,JAN8658-KR-M,KURTA,M,Red,13.0
3171,JAN8658-KR-S,KURTA,S,Red,13.0
3172,JAN8658-KR-XL,KURTA,XL,Red,15.0
